"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MRRKHW9U","conferencePaper","2006","Weißgerber, Peter; Diehl, Stephan","Are Refactorings Less Error-prone Than Other Changes?","Proceedings of the 2006 International Workshop on Mining Software Repositories","1-59593-397-2","","10.1145/1137983.1138011","http://doi.acm.org/10.1145/1137983.1138011","","2006","2016-03-14 21:40:07","2016-03-14 21:40:07","","112–118","","","","","","","MSR '06","","","","ACM","New York, NY, USA","","","","","","","","","","","","re-engineering; refactoring; reverse engineering; software evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32PCH69T","conferencePaper","2014","Sun, Chengnian; Zhang, Haidong; Lou, Jian-Guang; Zhang, Hongyu; Wang, Qiang; Zhang, Dongmei; Khoo, Siau-Cheng","Querying Sequential Software Engineering Data","Proceedings of the 22Nd ACM SIGSOFT International Symposium on Foundations of Software Engineering","978-1-4503-3056-5","","10.1145/2635868.2635902","http://doi.acm.org/10.1145/2635868.2635902","","2014","2016-03-14 21:40:07","2016-03-14 21:40:07","","700–710","","","","","","","FSE 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Mining software repository; pattern matching; query; sequential data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QIGS98CC","conferencePaper","2010","Nichols, Brent D.","Augmented Bug Localization Using Past Bug Information","Proceedings of the 48th Annual Southeast Regional Conference","978-1-4503-0064-3","","10.1145/1900008.1900090","http://doi.acm.org/10.1145/1900008.1900090","","2010","2016-03-14 21:40:07","2016-03-14 21:40:07","","61:1–61:6","","","","","","","ACM SE '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","Bug Localization; Bugs; LSI; patch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7NC43CE","conferencePaper","2014","Wang, Shaowei; Lo, David","Version History, Similar Report, and Structure: Putting Them Together for Improved Bug Localization","Proceedings of the 22Nd International Conference on Program Comprehension","978-1-4503-2879-1","","10.1145/2597008.2597148","http://doi.acm.org/10.1145/2597008.2597148","","2014","2016-03-14 21:40:07","2016-03-14 21:40:07","","53–63","","","","","","","ICPC 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Bug Localization; Similar Report; Structure; Version History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TQET5HB","journalArticle","2013","Abraham, Lior; Allen, John; Barykin, Oleksandr; Borkar, Vinayak; Chopra, Bhuwan; Gerea, Ciprian; Merl, Daniel; Metzler, Josh; Reiss, David; Subramanian, Subbu; Wiener, Janet L.; Zed, Okay","Scuba: Diving into Data at Facebook","Proc. VLDB Endow.","","2150-8097","10.14778/2536222.2536231","http://dx.doi.org/10.14778/2536222.2536231","","2013-08","2016-03-14 21:40:07","2016-03-14 21:40:07","","1057–1067","","11","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GDJ4J4NU","conferencePaper","2014","Wang, Xinyu; Lo, David; Xia, Xin; Wang, Xingen; Kochhar, Pavneet Singh; Tian, Yuan; Yang, Xiaohu; Li, Shanping; Sun, Jianling; Zhou, Bo","BOAT: An Experimental Platform for Researchers to Comparatively and Reproducibly Evaluate Bug Localization Techniques","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591066","http://doi.acm.org/10.1145/2591062.2591066","","2014","2016-03-14 21:40:07","2016-03-14 21:40:07","","572–575","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","benchmark; BOAT; Bug Localization; Experimental Platform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5BT6SFU","conferencePaper","2013","Zhang, Hongyu; Gong, Liang; Versteeg, Steve","Predicting Bug-fixing Time: An Empirical Study of Commercial Software Projects","Proceedings of the 2013 International Conference on Software Engineering","978-1-4673-3076-3","","","http://dl.acm.org/citation.cfm?id=2486788.2486931","","2013","2016-03-14 21:40:08","2016-03-14 21:40:08","","1042–1051","","","","","","","ICSE '13","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FB4DJ7A9","conferencePaper","2013","Bortis, Gerald; Hoek, André van der","PorchLight: A Tag-based Approach to Bug Triaging","Proceedings of the 2013 International Conference on Software Engineering","978-1-4673-3076-3","","","http://dl.acm.org/citation.cfm?id=2486788.2486834","","2013","2016-03-14 21:40:08","2016-03-14 21:40:08","","342–351","","","","","","","ICSE '13","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5J9CFTWQ","conferencePaper","2014","Le, Vu; Afshari, Mehrdad; Su, Zhendong","Compiler Validation via Equivalence Modulo Inputs","Proceedings of the 35th ACM SIGPLAN Conference on Programming Language Design and Implementation","978-1-4503-2784-8","","10.1145/2594291.2594334","http://doi.acm.org/10.1145/2594291.2594334","","2014","2016-03-14 21:40:08","2016-03-14 21:40:08","","216–226","","","","","","","PLDI '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","automated testing; compiler testing; equivalent program variants; miscompilation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PS3TS8JP","journalArticle","2014","Le, Vu; Afshari, Mehrdad; Su, Zhendong","Compiler Validation via Equivalence Modulo Inputs","SIGPLAN Not.","","0362-1340","10.1145/2666356.2594334","http://doi.acm.org/10.1145/2666356.2594334","","2014-06","2016-03-14 21:40:08","2016-03-14 21:40:08","","216–226","","6","49","","","","","","","","","","","","","","","","","","","","","automated testing; compiler testing; equivalent program variants; miscompilation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHVG8VQJ","conferencePaper","2011","Choudhary, Shauvik Roy","Detecting Cross-browser Issues in Web Applications","Proceedings of the 33rd International Conference on Software Engineering","978-1-4503-0445-0","","10.1145/1985793.1986024","http://doi.acm.org/10.1145/1985793.1986024","","2011","2016-03-14 21:40:08","2016-03-14 21:40:08","","1146–1148","","","","","","","ICSE '11","","","","ACM","New York, NY, USA","","","","","","","","","","","","computer vision; dynamic analysis; tree matching; web testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GBRDJPD","conferencePaper","2012","Shihab, Emad; Kamei, Yasutaka; Bhattacharya, Pamela","Mining Challenge 2012: The Android Platform","Proceedings of the 9th IEEE Working Conference on Mining Software Repositories","978-1-4673-1761-0","","","http://dl.acm.org/citation.cfm?id=2664446.2664462","","2012","2016-03-14 21:40:08","2016-03-14 21:40:08","","112–115","","","","","","","MSR '12","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","Android platform; mining software repositories; msr challenge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKE2V5AK","conferencePaper","2008","Zeller, Andreas","Learning from Software","Proceedings of the 1st India Software Engineering Conference","978-1-59593-917-3","","10.1145/1342211.1342212","http://doi.acm.org/10.1145/1342211.1342212","","2008","2016-03-14 21:40:08","2016-03-14 21:40:08","","1–1","","","","","","","ISEC '08","","","","ACM","New York, NY, USA","","","","","","","","","","","","mining software archives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPI6C4J2","journalArticle","2011","Jin, Guoliang; Song, Linhai; Zhang, Wei; Lu, Shan; Liblit, Ben","Automated Atomicity-violation Fixing","SIGPLAN Not.","","0362-1340","10.1145/1993316.1993544","http://doi.acm.org/10.1145/1993316.1993544","","2011-06","2016-03-14 21:40:09","2016-03-14 21:40:09","","389–400","","6","46","","","","","","","","","","","","","","","","","","","","","atomicity violations; automated debugging; concurrency; critical regions; deadlock; mutex locks; mutual exclusion; patching; static analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XGK4VHHR","conferencePaper","2011","Jin, Guoliang; Song, Linhai; Zhang, Wei; Lu, Shan; Liblit, Ben","Automated Atomicity-violation Fixing","Proceedings of the 32Nd ACM SIGPLAN Conference on Programming Language Design and Implementation","978-1-4503-0663-8","","10.1145/1993498.1993544","http://doi.acm.org/10.1145/1993498.1993544","","2011","2016-03-14 21:40:09","2016-03-14 21:40:09","","389–400","","","","","","","PLDI '11","","","","ACM","New York, NY, USA","","","","","","","","","","","","atomicity violations; automated debugging; concurrency; critical regions; deadlock; mutex locks; mutual exclusion; patching; static analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EGMEEUQ","conferencePaper","2013","Burg, Brian; Bailey, Richard; Ko, Andrew J.; Ernst, Michael D.","Interactive Record/Replay for Web Application Debugging","Proceedings of the 26th Annual ACM Symposium on User Interface Software and Technology","978-1-4503-2268-3","","10.1145/2501988.2502050","http://doi.acm.org/10.1145/2501988.2502050","","2013","2016-03-14 21:40:09","2016-03-14 21:40:09","","473–484","","","","","","","UIST '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","Debugging; deterministic replay; web applications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUP9VE5F","conferencePaper","2013","Fernandes, Sara; Cerone, Antonio; Barbosa, Luis Soares","A Pilot Project on Non-conventional Learning","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","978-1-4503-2078-8","","10.1145/2462476.2466522","http://doi.acm.org/10.1145/2462476.2466522","","2013","2016-03-14 21:40:09","2016-03-14 21:40:09","","346–346","","","","","","","ITiCSE '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","floss; non-conventional learning; peer-to-peer learning; software engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADAH95C3","conferencePaper","2013","Pollock, Lori; Binkley, David; Lawrie, Dawn; Hill, Emily; Oliveto, Rocco; Bavota, Gabriele; Bacchelli, Alberto","1st International Workshop on Natural Language Analysis in Software Engineering (NaturaLiSE 2013)","Proceedings of the 2013 International Conference on Software Engineering","978-1-4673-3076-3","","","http://dl.acm.org/citation.cfm?id=2486788.2487072","","2013","2016-03-14 21:40:09","2016-03-14 21:40:09","","1537–1538","","","","","","","ICSE '13","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4ACX2FR","conferencePaper","2015","Le, Vu; Sun, Chengnian; Su, Zhendong","Randomized Stress-testing of Link-time Optimizers","Proceedings of the 2015 International Symposium on Software Testing and Analysis","978-1-4503-3620-8","","10.1145/2771783.2771785","http://doi.acm.org/10.1145/2771783.2771785","","2015","2016-03-14 21:40:09","2016-03-14 21:40:09","","327–337","","","","","","","ISSTA 2015","","","","ACM","New York, NY, USA","","","","","","","","","","","","automated testing; compiler testing; link-time optimizer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HESRZ6NZ","conferencePaper","2008","Lawrance, Joseph; Bellamy, Rachel; Burnett, Margaret; Rector, Kyle","Using Information Scent to Model the Dynamic Foraging Behavior of Programmers in Maintenance Tasks","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","978-1-60558-011-1","","10.1145/1357054.1357261","http://doi.acm.org/10.1145/1357054.1357261","","2008","2016-03-14 21:40:09","2016-03-14 21:40:09","","1323–1332","","","","","","","CHI '08","","","","ACM","New York, NY, USA","","","","","","","","","","","","Debugging; information foraging; software maintenance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICKBA2FX","conferencePaper","2011","Tamrawi, Ahmed; Nguyen, Tung Thanh; Al-Kofahi, Jafar; Nguyen, Tien N.","Fuzzy Set-based Automatic Bug Triaging (NIER Track)","Proceedings of the 33rd International Conference on Software Engineering","978-1-4503-0445-0","","10.1145/1985793.1985934","http://doi.acm.org/10.1145/1985793.1985934","","2011","2016-03-14 21:40:10","2016-03-14 21:40:10","","884–887","","","","","","","ICSE '11","","","","ACM","New York, NY, USA","","","","","","","","","","","","bug triaging; fuzzy set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KVJI59P","conferencePaper","2014","Roehm, Tobias; Bruegge, Bernd","Reproducing Software Failures by Exploiting the Action History of Undo Features","Companion Proceedings of the 36th International Conference on Software Engineering","978-1-4503-2768-8","","10.1145/2591062.2591101","http://doi.acm.org/10.1145/2591062.2591101","","2014","2016-03-14 21:40:10","2016-03-14 21:40:10","","496–499","","","","","","","ICSE Companion 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Action history of undo feature; bug fixing; Fail- ure reproduction; software maintenance; Steps to reproduce; Undo; User monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AWA4V2J","conferencePaper","2010","Adamoli, Andrea; Hauswirth, Matthias","Trevis: A Context Tree Visualization &#38; Analysis Framework and Its Use for Classifying Performance Failure Reports","Proceedings of the 5th International Symposium on Software Visualization","978-1-4503-0028-5","","10.1145/1879211.1879224","http://doi.acm.org/10.1145/1879211.1879224","","2010","2016-03-14 21:40:10","2016-03-14 21:40:10","","73–82","","","","","","","SOFTVIS '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","perceptible performance; tree visualization and analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EMSDZIPK","conferencePaper","2014","Wang, Song; Zhang, Wen; Wang, Qing","FixerCache: Unsupervised Caching Active Developers for Diverse Bug Triage","Proceedings of the 8th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement","978-1-4503-2774-9","","10.1145/2652524.2652536","http://doi.acm.org/10.1145/2652524.2652536","","2014","2016-03-14 21:40:10","2016-03-14 21:40:10","","25:1–25:10","","","","","","","ESEM '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","bug triage; developers' activeness; developers' preferences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55SAR75X","conferencePaper","1981","Rowe, L.","State of the Art Issues in Distributed Databases (Panel Session): Form-Flow Application Development","Proceedings of the ACM '81 Conference","0-89791-049-4","","10.1145/800175.809899","http://doi.acm.org/10.1145/800175.809899","","1981","2016-03-14 21:40:10","2016-03-14 21:40:10","","281–282","","","","","","","ACM '81","","","","ACM","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRDBWBFA","journalArticle","2012","Yuan, Ding; Zheng, Jing; Park, Soyeon; Zhou, Yuanyuan; Savage, Stefan","Improving Software Diagnosability via Log Enhancement","ACM Trans. Comput. Syst.","","0734-2071","10.1145/2110356.2110360","http://doi.acm.org/10.1145/2110356.2110360","","2012-02","2016-03-14 21:40:10","2016-03-14 21:40:10","","4:1–4:28","","1","30","","","","","","","","","","","","","","","","","","","","","Debugging; failure diagnostics; Log; program analysis; software diagnosability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZRPNC24T","conferencePaper","2013","Bell, Jonathan; Sarda, Nikhil; Kaiser, Gail","Chronicler: Lightweight Recording to Reproduce Field Failures","Proceedings of the 2013 International Conference on Software Engineering","978-1-4673-3076-3","","","http://dl.acm.org/citation.cfm?id=2486788.2486836","","2013","2016-03-14 21:40:10","2016-03-14 21:40:59","","362–371","","","","","","","ICSE '13","","","","IEEE Press","Piscataway, NJ, USA","","","","","","","","","","","","advanced remote debugging tools; automated error reporting tools; bug report generation; CHRONICLERJ; Computer crashes; Debugging; Debugging aids; Error handling and recovery; failure diagnosis; field failures; Instruction sets; Instruments; Java; Java implementation; libraries; Maintainability; nondeterministic inputs; program debugging; Runtime; software fault tolerance; software maintenance; Software tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEIU35AF","conferencePaper","2009","Ko, Andrew J.; Myers, Brad A.","Finding Causes of Program Output with the Java Whyline","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","978-1-60558-246-7","","10.1145/1518701.1518942","http://doi.acm.org/10.1145/1518701.1518942","","2009","2016-03-14 21:40:10","2016-03-14 21:40:10","","1569–1578","","","","","","","CHI '09","","","","ACM","New York, NY, USA","","","","","","","","","","","","Debugging; instrumentation; slicing; whyline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMMIP5IA","journalArticle","2010","Bond, Michael D.; Baker, Graham Z.; Guyer, Samuel Z.","Breadcrumbs: Efficient Context Sensitivity for Dynamic Bug Detection Analyses","SIGPLAN Not.","","0362-1340","10.1145/1809028.1806599","http://doi.acm.org/10.1145/1809028.1806599","","2010-06","2016-03-14 21:40:10","2016-03-14 21:40:10","","13–24","","6","45","","","","","","","","","","","","","","","","","","","","","bug detection; context sensitivity; dynamic analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCMRRUH5","conferencePaper","2010","Bond, Michael D.; Baker, Graham Z.; Guyer, Samuel Z.","Breadcrumbs: Efficient Context Sensitivity for Dynamic Bug Detection Analyses","Proceedings of the 31st ACM SIGPLAN Conference on Programming Language Design and Implementation","978-1-4503-0019-3","","10.1145/1806596.1806599","http://doi.acm.org/10.1145/1806596.1806599","","2010","2016-03-14 21:40:10","2016-03-14 21:40:10","","13–24","","","","","","","PLDI '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","bug detection; context sensitivity; dynamic analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGK7JSA3","conferencePaper","2013","Sharma, Meera; Kumari, Madhu; Singh, V. B.","Understanding the Meaning of Bug Attributes and Prediction Models","Proceedings of the 5th IBM Collaborative Academia Research Exchange Workshop","978-1-4503-2320-8","","10.1145/2528228.2528244","http://doi.acm.org/10.1145/2528228.2528244","","2013","2016-03-14 21:40:11","2016-03-14 21:40:11","","15:1–15:4","","","","","","","I-CARE '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","cc list; fuzzy linear regression; multiple linear regression; open source software; prediction model; support vector regression; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
